link,name,salary,city
https://spb.hh.ru/vacancy/39246913?query=php,Программист PHP,75 000-100 000 руб.,"Санкт-Петербург, Чкаловская"
https://spb.hh.ru/vacancy/31304539?query=php,Веб-программист,от 60 000 руб.,Тула
https://spb.hh.ru/vacancy/39881287?query=php,Программист PHP (1С-Bitrix),25 000-50 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39835310?query=php,Программист-разработчик PHP,от 70 000 руб.,Москва
https://spb.hh.ru/vacancy/39262125?query=php,Backend разработчик (PHP),65 000-100 000 руб.,Пермь
https://spb.hh.ru/vacancy/39769517?query=php,PHP программист,от 30 000 руб.,Йошкар-Ола
https://spb.hh.ru/vacancy/39764132?query=php,PHP-программист,50 000-100 000 руб.,"Самара, Российская"
https://spb.hh.ru/vacancy/39749387?query=php,PHP-разработчик Laravel,от 70 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39333758?query=php,PHP-программист (Junior),15 000-40 000 руб.,Обнинск
https://spb.hh.ru/vacancy/39827258?query=php,Веб-разработчик (php программист),50 000-80 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39771102?query=php,PHP-программист,50 000-100 000 руб.,"Москва, Павелецкая"
https://spb.hh.ru/vacancy/39781653?query=php,Web разработчик / php разработчик,350 000-700 000 KZT,Нур-Султан
https://spb.hh.ru/vacancy/39775369?query=php,Веб Программист,от 60 000 руб.,Пенза
https://spb.hh.ru/vacancy/39740586?query=php,Web-программист / Full-Stack разработчик (Удаленно),от 70 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39768703?query=php,Web-программист (Bitrix),30 000-60 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39316666?query=php,"Программист PHP, MySQL",от 40 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39837754?query=php,Web-разработчик Bitrix (фронт / бэк-енд) удаленно,от 75 000 руб.,Москва
https://spb.hh.ru/vacancy/39568680?query=php,Senior PHP программист (Удаленно),до 180 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39776166?query=php,Web-разработчик Битрикс,от 110 000 руб.,Москва
https://spb.hh.ru/vacancy/37014484?query=php,WEB Программист PHP 1С-Битрикс (Удаленно),от 60 000 руб.,Волгоград
https://spb.hh.ru/vacancy/39725798?query=php,Программист PHP,35 000-35 000 руб.,Пенза
https://spb.hh.ru/vacancy/39726312?query=php,PHP-программист (Yii 2),от 120 000 руб.,Москва
https://spb.hh.ru/vacancy/39725023?query=php,Программист-разработчик PHP,55 000-75 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39194753?query=php,Программист PHP,70 000-75 000 руб.,Москва
https://spb.hh.ru/vacancy/39870444?query=php,PHP-программист,30 000-60 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39796499?query=php,PHP-программист,30 000-60 000 руб.,Магнитогорск
https://spb.hh.ru/vacancy/39742412?query=php,Программист PHP,до 160 000 руб.,"Москва, Ясенево"
https://spb.hh.ru/vacancy/39763416?query=php,Web-разработчик на PHP,80 000-100 000 руб.,"Санкт-Петербург, Комендантский проспект"
https://spb.hh.ru/vacancy/39747232?query=php,"Программист middle (PHP, JS) Bitrix",до 110 000 руб.,"Москва, Курская и еще 1 "
https://spb.hh.ru/vacancy/39723685?query=php,PHP developer,100 000-120 000 руб.,Саратов
https://spb.hh.ru/vacancy/39723727?query=php,PHP developer,100 000-120 000 руб.,Омск
https://spb.hh.ru/vacancy/39743024?query=php,Junior PHP разработчик / PHP-программист,от 25 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/38027564?query=php,Программист PHP,от 35 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39827270?query=php,PHP Developer,100 000-110 000 руб.,"Москва, Кузнецкий мост"
https://spb.hh.ru/vacancy/31068114?query=php,Веб-программист,60 000-100 000 руб.,Чебоксары
https://spb.hh.ru/vacancy/39201707?query=php,Junior PHP-разработчик,30 000-50 000 руб.,Томск
https://spb.hh.ru/vacancy/39723670?query=php,PHP developer,100 000-120 000 руб.,Самара
https://spb.hh.ru/vacancy/39803427?query=php,Full-stack WEB-программист (PHP-программист),40 000-70 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39723654?query=php,PHP developer,100 000-120 000 руб.,Казань
https://spb.hh.ru/vacancy/39739062?query=php,Веб-разработчик,60 000-120 000 руб.,Владивосток
https://spb.hh.ru/vacancy/39293830?query=php,PHP-программист,от 150 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/38003647?query=php,Программист PHP,до 140 000 руб.,Москва
https://spb.hh.ru/vacancy/39769813?query=php,Программист PHP,35 000-100 000 руб.,Набережные Челны
https://spb.hh.ru/vacancy/38909747?query=php,PHP-разработчик,от 120 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39287339?query=php,Web-программист Bitrix,60 000-100 000 руб.,Чебоксары
https://spb.hh.ru/vacancy/39490494?query=php,Yii2 backend developer (remote/удаленно),80 000-150 000 руб.,Москва
https://spb.hh.ru/vacancy/35484807?query=php,PHP-разработчик,от 140 000 руб.,Москва
https://spb.hh.ru/vacancy/39712533?query=php,PHP программист,от 160 000 руб.,"Москва, Улица 1905 года"
https://spb.hh.ru/vacancy/39781134?query=php,"Программист PHP, Битрикс",от 50 000 руб.,Киров (Кировская область)
https://spb.hh.ru/vacancy/39827368?query=php,"PHP-программист (Middle, удаленная работа, Symfony)",390 000-550 000 KZT,Новосибирск
https://spb.hh.ru/vacancy/39740559?query=php,Веб-разработчик,от 25 000 руб.,Таганрог
https://spb.hh.ru/vacancy/39724067?query=php,Web-разработчик удаленно,30 000-70 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39691853?query=php,PHP программист Full Stack,120 000-140 000 руб.,Москва
https://spb.hh.ru/vacancy/37967045?query=php,Разработчик PHP,от 25 000 руб.,Ульяновск
https://spb.hh.ru/vacancy/39157782?query=php,PHP разработчик,до 120 000 руб.,Калининград
https://spb.hh.ru/vacancy/39617915?query=php,Junior PHP-разработчик,от 35 000 руб.,"Казань, Аметьево"
https://spb.hh.ru/vacancy/39673866?query=php,PHP-программист (Backend),100 000-170 000 руб.,"Москва, Кожуховская"
https://spb.hh.ru/vacancy/39630789?query=php,Web-разработчик,30 000-80 000 руб.,Москва
https://spb.hh.ru/vacancy/39510465?query=php,"Программист PHP, Web разработка",от 40 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39756226?query=php,PHP Developer/Веб-программист Middle,35 000-50 000 руб.,Магнитогорск
https://spb.hh.ru/vacancy/39696163?query=php,PHP-разработчик,от 50 000 руб.,Белгород
https://spb.hh.ru/vacancy/39681326?query=php,Web-разработчик / php-программист,40 000-80 000 руб.,Москва
https://spb.hh.ru/vacancy/39680986?query=php,PHP Developer,от 1 000 USD,Минск
https://spb.hh.ru/vacancy/39691793?query=php,"Full-stack разработчик (React, PHP) (Удалённо)",120 000-140 000 руб.,Москва
https://spb.hh.ru/vacancy/39220142?query=php,PHP-разработчик,100 000-150 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/35869563?query=php,PHP-разработчик,от 120 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39696047?query=php,PHP-разработчик / Teamlead (удалённо),от 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39835702?query=php,Разработчик Bitrix,от 80 000 руб.,Москва
https://spb.hh.ru/vacancy/39728473?query=php,PHP-программист (удалённая работа),до 70 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39703765?query=php,Программист PHP,до 70 000 руб.,"Москва, Дубровка и еще 3 "
https://spb.hh.ru/vacancy/39175667?query=php,Web Программист Битрикс (Интернет магазин),70 000-90 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39728476?query=php,PHP-программист (удалённая работа),до 70 000 руб.,Томск
https://spb.hh.ru/vacancy/38706317?query=php,Web-программист,35 000-35 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39517006?query=php,PHP-программист,до 500 000 KZT,"Алматы, Абая"
https://spb.hh.ru/vacancy/37468588?query=php,PHP-программист,250 000-1 000 000 KZT,Алматы
https://spb.hh.ru/vacancy/39728472?query=php,PHP-программист (удалённая работа),до 70 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39709945?query=php,Программист PHP Bitrix,50 000-80 000 руб.,Калининград
https://spb.hh.ru/vacancy/39728474?query=php,PHP-программист (удалённая работа),до 70 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39320791?query=php,Backend программист PHP,от 100 000 руб.,"Новосибирск, Площадь Гарина-Михайловского"
https://spb.hh.ru/vacancy/39858051?query=php,PHP-разработчик,от 40 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39661008?query=php,"PHP-разработчик (Middle/Senior, Backend/Full stack)",100 000-200 000 руб.,Москва
https://spb.hh.ru/vacancy/24111093?query=php,Веб-программист,30 000-80 000 руб.,Тула
https://spb.hh.ru/vacancy/39670209?query=php,Junior Backend разработчик (PHP),40 000-60 000 руб.,Волгоград
https://spb.hh.ru/vacancy/39678602?query=php,Web-программист,35 000-60 000 руб.,Минск
https://spb.hh.ru/vacancy/39677196?query=php,PHP/web-программист,35 000-80 000 руб.,"Казань, Кремлевская"
https://spb.hh.ru/vacancy/22416573?query=php,Web-программист (Junior),25 000-40 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39125638?query=php,Программист PHP (Битрикс),90 000-140 000 руб.,Москва
https://spb.hh.ru/vacancy/38525456?query=php,Программист PHP,от 100 000 руб.,"Новосибирск, Березовая роща"
https://spb.hh.ru/vacancy/39478543?query=php,WEB разработчик PHP,от 100 000 руб.,Белгород
https://spb.hh.ru/vacancy/39214314?query=php,PHP разработчик (Yii 2),85 000-100 000 руб.,"Санкт-Петербург, Политехническая"
https://spb.hh.ru/vacancy/39715625?query=php,Программист PHP Битрикс,40 000-90 000 руб.,"Санкт-Петербург, Чёрная речка"
https://spb.hh.ru/vacancy/39650065?query=php,PHP-разработчик,85 000-120 000 руб.,Минск
https://spb.hh.ru/vacancy/39712427?query=php,PHP-разработчик,от 50 000 руб.,"Москва, Кутузовская"
https://spb.hh.ru/vacancy/38833736?query=php,Web-программист,от 45 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39439648?query=php,Junior PHP Developer,от 500 USD,Новосибирск
https://spb.hh.ru/vacancy/37153897?query=php,Веб-программист,35 000-80 000 руб.,Барнаул
https://spb.hh.ru/vacancy/38657408?query=php,PHP developer,140 000-140 000 руб.,Москва
https://spb.hh.ru/vacancy/39699477?query=php,Php-программист (1C-Bitrix),до 3 000 бел. руб.,Минск
https://spb.hh.ru/vacancy/39767291?query=php,Web-программист,30 000-45 000 руб.,Самара
https://spb.hh.ru/vacancy/39730982?query=php,Junior PHP-разработчик,от 30 000 руб.,"Новосибирск, Речной вокзал"
https://spb.hh.ru/vacancy/39689307?query=php,Back-end PHP-разработчик,15 000-15 000 грн.,Донецк (Украина)
https://spb.hh.ru/vacancy/39348840?query=php,Junior PHP-программист / Младший web-разработчик,от 20 000 руб.,Владимир
https://spb.hh.ru/vacancy/39052547?query=php,Middle HTML-верстальщик / Frontend разработчик,60 000-90 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39681716?query=php,Web-программист (Backend) уровня миддл на PHP,от 60 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39722295?query=php,Программист PHP (1С-Битрикс),80 000-110 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39732627?query=php,Junior web developer (php),30 000-50 000 руб.,Севастополь
https://spb.hh.ru/vacancy/39353526?query=php,PHP-программист,до 120 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39608359?query=php,Backend разработчик (PHP),70 000-150 000 руб.,Москва
https://spb.hh.ru/vacancy/39767746?query=php,Web-программист по 1С Битрикс,от 40 000 руб.,Москва
https://spb.hh.ru/vacancy/39612498?query=php,PHP-программист,до 110 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39625185?query=php,PHP-программист,до 60 000 руб.,Сыктывкар
https://spb.hh.ru/vacancy/39607070?query=php,Backend разработчик (PHP),130 000-160 000 руб.,Брест
https://spb.hh.ru/vacancy/39607075?query=php,Backend разработчик (PHP),130 000-160 000 руб.,Гомель
https://spb.hh.ru/vacancy/39811879?query=php,"Программист PHP, LARAVEL",200 000-300 000 KZT,Алматы
https://spb.hh.ru/vacancy/39742855?query=php,Веб-программист,от 30 000 руб.,Благовещенск (Амурская область)
https://spb.hh.ru/vacancy/39715612?query=php,PHP-разработчик (Bitrix),35 000-60 000 руб.,Тольятти
https://spb.hh.ru/vacancy/39658687?query=php,PHP-разработчик (Битрикс),30 000-100 000 руб.,Оренбург
https://spb.hh.ru/vacancy/39676141?query=php,Web-программист,до 100 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/36600869?query=php,PHP-программист,60 000-110 000 руб.,Псков
https://spb.hh.ru/vacancy/39643290?query=php,Senior PHP developer (удаленная работа),до 145 000 руб.,Киров (Кировская область)
https://spb.hh.ru/vacancy/39660345?query=php,PHP-программист,45 000-50 000 руб.,Москва
https://spb.hh.ru/vacancy/39136431?query=php,Программист PHP/Python,40 000-80 000 руб.,Липецк
https://spb.hh.ru/vacancy/39664042?query=php,PHP-программист,60 000-100 000 руб.,"Казань, Авиастроительная "
https://spb.hh.ru/vacancy/39658795?query=php,Web-программист,от 50 000 руб.,Иваново (Ивановская область)
https://spb.hh.ru/vacancy/38317046?query=php,PHP-разработчик junior/WEB-программист/,от 25 000 руб.,Волгоград
https://spb.hh.ru/vacancy/39703328?query=php,PHP программист,40 000-50 000 руб.,Белгород
https://spb.hh.ru/vacancy/39699239?query=php,"Веб-программист - MIDDLE - со знанием php (Битрикс, WordPress)",30 000-80 000 руб.,Челябинск
https://spb.hh.ru/vacancy/37434517?query=php,Веб-программист,от 45 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39762316?query=php,Программист 1С-Битрикс (PHP),40 000-45 000 руб.,Волгоград
https://spb.hh.ru/vacancy/38634226?query=php,PHP программист (Bitrix),от 2 500 бел. руб.,Минск
https://spb.hh.ru/vacancy/39599434?query=php,Разработчик PHP,45 000-55 000 руб.,Москва
https://spb.hh.ru/vacancy/39661055?query=php,"Веб-разработчик, frontend, php, Битрикс",от 40 000 руб.,"Москва, Каширская и еще 1 "
https://spb.hh.ru/vacancy/39732397?query=php,Программист PHP,45 000-80 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39626196?query=php,Веб-программист (стажер),от 20 000 руб.,Волгоград
https://spb.hh.ru/vacancy/39554351?query=php,PHP разработчик backend,от 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39686486?query=php,PHP Developer,1 000-4 600 бел. руб.,Витебск
https://spb.hh.ru/vacancy/39585800?query=php,Web-программист,от 80 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39609144?query=php,Backend developer (PHP / Node.js / Laravel),50 000-90 000 руб.,Красноярск
https://spb.hh.ru/vacancy/39732734?query=php,PHP-программист,от 80 500 руб.,Москва
https://spb.hh.ru/vacancy/39614053?query=php,Веб программист full stack (LAMP),45 000-60 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39573204?query=php,PHP-программист,1 000-1 550 USD,Ташкент
https://spb.hh.ru/vacancy/39679427?query=php,Программист PHP,до 80 000 руб.,"Москва, Площадь Ильича и еще 1 "
https://spb.hh.ru/vacancy/39651187?query=php,Junior PHP Developer,до 60 000 руб.,"Санкт-Петербург, Московские ворота и еще 1 "
https://spb.hh.ru/vacancy/39746313?query=php,Web-программист php,20 000-35 000 руб.,Курск
https://spb.hh.ru/vacancy/39677867?query=php,Программист PHP,от 50 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39584828?query=php,Битрикс/Bitrix PHP-программист,60 000-80 000 руб.,Зеленоград
https://spb.hh.ru/vacancy/39571803?query=php,PHP-программист,80 000-120 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39570204?query=php,Веб-разработчик / PHP-программист,от 80 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39207284?query=php,Junior PHP программист,до 39 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39708236?query=php,PHP-разработчик,30 000-70 000 руб.,Тверь
https://spb.hh.ru/vacancy/39709179?query=php,Программист 1С Битрикс/PHP в офис,80 000-80 000 руб.,Севастополь
https://spb.hh.ru/vacancy/39667122?query=php,Frontend-разработчик,от 150 000 KZT,Шымкент
https://spb.hh.ru/vacancy/39684012?query=php,Веб-разработчик,30 000-50 000 руб.,Уфа
https://spb.hh.ru/vacancy/39044422?query=php,"Backend-разработчик (PHP/JS, middle)",до 175 000 руб.,"Москва, Волжская"
https://spb.hh.ru/vacancy/38462875?query=php,Программист PHP,от 95 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39595347?query=php,HTML-верстальщик / front-end разработчик в маркетинговое агентство,40 000-85 000 руб.,"Казань, Яшьлек (Юность)"
https://spb.hh.ru/vacancy/38790552?query=php,PHP-разработчик,от 120 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39187118?query=php,Веб-программист / web-разработчик (Стажер),от 40 000 руб.,"Москва, Калужская"
https://spb.hh.ru/vacancy/39603130?query=php,"PHP-программист (Middle, удаленная работа, Symfony)",390 000-530 000 KZT,Москва
https://spb.hh.ru/vacancy/39680861?query=php,"WEB контент-менеджер (HTML наполнение сайтов, веб интернет)",24 000-32 000 руб.,Тула
https://spb.hh.ru/vacancy/39518436?query=php,Стажер (веб-программист),12 000-12 000 руб.,Саранск
https://spb.hh.ru/vacancy/39584537?query=php,PHP программист,от 40 000 руб.,Пенза
https://spb.hh.ru/vacancy/37831339?query=php,PHP-программист / Веб-разработчик,от 30 000 руб.,Томск
https://spb.hh.ru/vacancy/39690951?query=php,Веб-разработчик (PHP),от 31 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39548059?query=php,Web-программист,70 000-90 000 руб.,Калининград
https://spb.hh.ru/vacancy/39603129?query=php,"PHP-программист (Middle, удаленная работа, Symfony)",390 000-530 000 KZT,Санкт-Петербург
https://spb.hh.ru/vacancy/39571993?query=php,Junior full-stack PHP developer,40 000-60 000 руб.,Омск
https://spb.hh.ru/vacancy/39282013?query=php,Middle веб-разработчик (php + js),от 100 000 руб.,Москва
https://spb.hh.ru/vacancy/39508974?query=php,Full-stack developer (PHP / Laravel / Vue.js / Docker),2 500-5 000 USD,Москва
https://spb.hh.ru/vacancy/39505556?query=php,PHP-программист,от 70 000 руб.,Таганрог
https://spb.hh.ru/vacancy/39551868?query=php,"Full-stack Web Developer (ReactJS, PHP, MySQL)",150 000-220 000 руб.,Москва
https://spb.hh.ru/vacancy/37827122?query=php,Веб-программист Битрикс,50 000-80 000 руб.,Нижний Тагил
https://spb.hh.ru/vacancy/38909757?query=php,PHP-разработчик,от 120 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39526267?query=php,Web-программист PHP (удаленно),от 60 000 руб.,Тула
https://spb.hh.ru/vacancy/39621274?query=php,Веб-программист,50 000-60 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39523767?query=php,Senior PHP Developer,от 180 000 руб.,Москва
https://spb.hh.ru/vacancy/38981832?query=php,PHP-разработчик,2 000-2 500 USD,Санкт-Петербург
https://spb.hh.ru/vacancy/38781145?query=php,Web-программист Битрикс,60 000-100 000 руб.,Чебоксары
https://spb.hh.ru/vacancy/39524342?query=php,"Разработчик (web, frontend)",от 40 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39162970?query=php,PHP-программист (Юзабилити),от 45 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39479905?query=php,PHP-программист,30 000-50 000 руб.,Батайск
https://spb.hh.ru/vacancy/38281347?query=php,Senior PHP developer,от 150 000 руб.,Москва
https://spb.hh.ru/vacancy/38945011?query=php,Backend-разработчик (PHP),130 000-150 000 руб.,Нижний Новгород
https://spb.hh.ru/vacancy/39804913?query=php,Программист php (1с Битрикс) удаленно,от 25 000 руб.,Улан-Удэ
https://spb.hh.ru/vacancy/39700844?query=php,PHP-программист,600-1 100 USD,Донецк (Украина)
https://spb.hh.ru/vacancy/39546532?query=php,Junior PHP-программист,от 30 000 руб.,"Санкт-Петербург, Владимирская и еще 3 "
https://spb.hh.ru/vacancy/38945012?query=php,Backend-разработчик (PHP),130 000-150 000 руб.,Казань
https://spb.hh.ru/vacancy/39567123?query=php,Web программист (Yii/Laravel),30 000-50 000 руб.,Киров (Кировская область)
https://spb.hh.ru/vacancy/39039042?query=php,Младший разработчик PHP (Битрикс),от 60 000 руб.,Дубна
https://spb.hh.ru/vacancy/39544356?query=php,"Разработчик PHP+JS (fullstack, удаленно/remote)",от 80 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39587178?query=php,Веб-разработчик (PHP) / веб-программист (удаленно),50 000-150 000 руб.,Ярославль
https://spb.hh.ru/vacancy/39473350?query=php,"Front-end разработчик / HTML-верстальщик (Junior, Junior+, Middle)",от 40 000 руб.,Ульяновск
https://spb.hh.ru/vacancy/39587367?query=php,Веб-разработчик (PHP) / веб-программист (удаленно),50 000-150 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39633186?query=php,Программист PHP / Junior+,35 000-50 000 руб.,Дзержинск (Нижегородская область)
https://spb.hh.ru/vacancy/39587005?query=php,Веб-разработчик (PHP) / веб-программист (удаленно),50 000-150 000 руб.,Нижний Новгород
https://spb.hh.ru/vacancy/39527301?query=php,Стажер Веб-программист / Backend-разработчик,от 16 000 руб.,Тамбов
https://spb.hh.ru/vacancy/39549374?query=php,"Программист middle (PHP, JS) Bitrix",до 110 000 руб.,"Москва, Курская и еще 1 "
https://spb.hh.ru/vacancy/35985228?query=php,PHP Yii2 программист,50 000-90 000 руб.,Москва
https://spb.hh.ru/vacancy/39489351?query=php,"Fullstack Web программист (PHP, HTML, CSS, JS)",60 000-90 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39514574?query=php,"Fullstack разработчик (PHP, Laravel)",60 000-80 000 руб.,Пермь
https://spb.hh.ru/vacancy/39526531?query=php,PHP-программист,70 000-100 000 руб.,Калининград
https://spb.hh.ru/vacancy/39526532?query=php,PHP-программист,70 000-100 000 руб.,Уфа
https://spb.hh.ru/vacancy/39544275?query=php,Программист PHP,450-1 000 USD,"Санкт-Петербург, Парк Победы и еще 1 "
https://spb.hh.ru/vacancy/39632367?query=php,PHP программист,20 000-35 000 руб.,Калуга
https://spb.hh.ru/vacancy/39526528?query=php,PHP-программист,70 000-100 000 руб.,Самара
https://spb.hh.ru/vacancy/39603200?query=php,Программист PHP,40 000-80 000 руб.,Казань
https://spb.hh.ru/vacancy/39481512?query=php,PHP-разработчик (Laravel),90 000-150 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39557855?query=php,PHP Team Lead,130 000-150 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39587383?query=php,Веб-разработчик PHP / веб-программист (удаленно),50 000-150 000 руб.,Рязань
https://spb.hh.ru/vacancy/39469116?query=php,PHP-программист (стажер),17 000-17 000 руб.,Иркутск
https://spb.hh.ru/vacancy/38906725?query=php,Backend PHP-разработчик,130 000-140 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39585228?query=php,Веб-разработчик (PHP) / веб-программист (удаленно),50 000-150 000 руб.,Тула
https://spb.hh.ru/vacancy/39501877?query=php,Web-программист (web-мастер/web-разработчик),30 000-50 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39543163?query=php,Web-программист,40 000-60 000 руб.,Тула
https://spb.hh.ru/vacancy/39424774?query=php,PHP Team Lead,от 200 000 руб.,Москва
https://spb.hh.ru/vacancy/39494760?query=php,Laravel PHP программист,до 100 000 руб.,Москва
https://spb.hh.ru/vacancy/39577324?query=php,Веб-программист Битрикс/CMS/API,50 000-500 000 руб.,Уфа
https://spb.hh.ru/vacancy/39526530?query=php,PHP-программист,70 000-100 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39593150?query=php,Веб-программист/Верстальщик,50 000-80 000 руб.,"Москва, Павелецкая"
https://spb.hh.ru/vacancy/39526529?query=php,PHP-программист,70 000-100 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39472421?query=php,Backend разработчик (PHP),от 400 000 KZT,Алматы
https://spb.hh.ru/vacancy/39479995?query=php,Back-end разработчик / PHP программист,35 000-50 000 руб.,Симферополь
https://spb.hh.ru/vacancy/39556732?query=php,Backend разработчик (PHP),130 000-160 000 руб.,Алматы
https://spb.hh.ru/vacancy/39516402?query=php,"Разработчик PHP+JS (fullstack, удаленно/remote)",от 80 000 руб.,Москва
https://spb.hh.ru/vacancy/38948870?query=php,PHP программист,40 000-100 000 руб.,Чебоксары
https://spb.hh.ru/vacancy/39634909?query=php,Wordpress/PHP разработчик,100 000-200 000 руб.,Москва
https://spb.hh.ru/vacancy/39529801?query=php,Backend-разработчик (PHP),40 000-60 000 руб.,Оренбург
https://spb.hh.ru/vacancy/39536188?query=php,Программист PHP,до 150 000 руб.,"Москва, Алексеевская и еще 1 "
https://spb.hh.ru/vacancy/39478542?query=php,WEB разработчик PHP,от 120 000 руб.,Москва
https://spb.hh.ru/vacancy/39501534?query=php,Web-программист (SEO),16 000-40 000 руб.,Москва
https://spb.hh.ru/vacancy/39637284?query=php,PHP программист Laravel/Yii (MySQL / Web-разработчик),40 000-90 000 руб.,"Санкт-Петербург, Владимирская и еще 3 "
https://spb.hh.ru/vacancy/38239045?query=php,PHP Developer / Laravel,от 140 000 руб.,Москва
https://spb.hh.ru/vacancy/39550016?query=php,PHP-разработчик,170 000-170 000 руб.,Москва
https://spb.hh.ru/vacancy/39492253?query=php,PHP-разработчик,80 000-130 000 руб.,Волгоград
https://spb.hh.ru/vacancy/38873498?query=php,PHP-программист/PHP-developer,80 000-160 000 руб.,"Москва, Спортивная"
https://spb.hh.ru/vacancy/39536737?query=php,Web-разработчик Front-end,27 000-40 000 руб.,Самара
https://spb.hh.ru/vacancy/39413660?query=php,PHP Team Lead,до 350 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/37630104?query=php,"Веб-программист PHP, JS",от 30 000 руб.,Иркутск
https://spb.hh.ru/vacancy/39303304?query=php,Web-программист 1с Bitrix,50 000-100 000 руб.,Чебоксары
https://spb.hh.ru/vacancy/39568706?query=php,Разработчик PHP full stack,30 000-60 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39471927?query=php,Web-программист,30 000-50 000 руб.,Тамбов
https://spb.hh.ru/vacancy/39517192?query=php,Web-программист,15 000-25 000 руб.,"Новосибирск, Заельцовская"
https://spb.hh.ru/vacancy/39490550?query=php,Web-программист,от 70 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39558897?query=php,HTML-верстальщик +  JS и базовый PHP,45 000-65 000 руб.,Москва
https://spb.hh.ru/vacancy/39479904?query=php,PHP-программист,30 000-50 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39488773?query=php,PHP программист,от 50 000 руб.,Липецк
https://spb.hh.ru/vacancy/39151897?query=php,PHP-разработчик (удалённо или в офис),до 80 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39544163?query=php,PHP-Разработчик Backend (Middle / Senior),от 230 000 руб.,Москва
https://spb.hh.ru/vacancy/39536433?query=php,PHP-программист,от 60 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39651559?query=php,PHP-программист,40 000-70 000 руб.,Москва
https://spb.hh.ru/vacancy/39451194?query=php,PHP Developer,60 000-80 000 руб.,Москва
https://spb.hh.ru/vacancy/39652007?query=php,PHP-программист,600-1 000 USD,Киев
https://spb.hh.ru/vacancy/39503518?query=php,PHP программист (Junior),15 000-25 000 руб.,Красноярск
